date,Close,High,Low,Open
2002-08-16,4918.99755859375,4979.49728234224,4895.80772307604,4979.02706964556
2002-08-19,4887.9775390625,4948.90743486239,4875.8677314275,4937.74732989463
2002-08-20,4919.2373046875,4952.98715058776,4907.56743609641,4949.98716428552
2002-08-21,4887.767578125,4906.75723695488,4856.00747016714,4886.75732886119
2002-08-22,4956.4677734375,4989.10727396447,4909.20773369683,4926.19789107852
2002-08-23,4968.8271484375,5030.21700161868,4964.7871280344,5005.71711477481
2002-08-26,4935.8974609375,4949.40765336525,4899.47770479161,4933.8276461375
2002-08-27,4878.82763671875,4958.75695624358,4875.0175956655,4947.77702632376
2002-08-28,4789.60791015625,4858.58757417604,4775.71832543818,4845.15794828537
2002-08-29,4800.60791015625,4809.80806335912,4747.39819276266,4770.88831962201
2002-08-30,4764.91845703125,4812.92849446671,4762.17872329059,4812.92849446671
2002-09-02,4644.55908203125,4755.98826580688,4643.63916431481,4755.98826580688
2002-09-03,4588.0390625,4666.36878216726,4577.91899162465,4654.12860380659
2002-09-04,4534.12890625,4595.88887416569,4490.96943813888,4499.48892993785
2002-09-05,4459.349609375,4585.22891328937,4459.349609375,4578.9188837144
2002-09-09,4533.2490234375,4533.2490234375,4438.88959718924,4475.96950357578
2002-09-10,4667.98876953125,4667.98876953125,4522.34977616173,4545.80963157941
2002-09-11,4660.5087890625,4707.52859676446,4649.18901584055,4690.85874998891
2002-09-12,4647.34912109375,4687.30890149838,4609.67936940559,4653.34909398669
2002-09-13,4580.14892578125,4613.44906609713,4573.6992483163,4590.76899428475
2002-09-16,4457.1396484375,4579.57902648608,4451.17971492234,4578.12883784607
2002-09-17,4633.8388671875,4633.8388671875,4463.83963746024,4478.55978560646
2002-09-18,4482.62939453125,4540.5090125473,4469.64947344501,4531.10915320745
2002-09-19,4491.28955078125,4542.81910064687,4475.72956323643,4502.00922839631
2002-09-20,4429.22998046875,4438.41988033787,4369.49001611046,4420.41019611425
2002-09-23,4328.3798828125,4450.05949580377,4328.3798828125,4424.13969381249
2002-09-24,4286.919921875,4355.61979636525,4272.58014509047,4303.82999915646
2002-09-25,4185.93017578125,4287.30957373903,4127.57010333026,4276.97954501818
2002-09-26,4222.2001953125,4287.60955314326,4219.54981725425,4263.6497058112
2002-09-27,4208.77978515625,4278.97964655527,4202.81985256784,4240.45981024792
2002-09-30,4191.7900390625,4191.7900390625,4082.9204418243,4147.02023334695
2002-10-01,4162.75,4223.49970784201,4143.60018975167,4146.6499797721
2002-10-02,4171.73974609375,4260.38971130133,4171.73974609375,4246.13977968454
2002-10-03,4075.96118164063,4140.21088531319,4073.94117142591,4138.27095285414
2002-10-04,4067.77124023438,4098.55088314536,4014.1914097236,4027.44134849024
2002-10-07,3924.02197265625,4020.40141173268,3910.48199593252,4020.40141173268
2002-10-08,3964.26147460938,3975.96137102,3874.23186669521,3903.72171890262
2002-10-09,3947.59155273438,4031.55111904049,3947.59155273438,3974.49132864232
2002-10-11,3850.0224609375,4014.61155321977,3845.74245118195,4012.38158293244
2002-10-14,3910.9619140625,3920.73188846206,3847.08232633714,3885.66198210558
2002-10-15,4131.4501953125,4132.06005563858,3979.32080552403,3980.05078245558
2002-10-16,4223.2998046875,4249.51989524125,4155.00032375717,4249.20983811725
2002-10-17,4280.7900390625,4298.4798977404,4177.32030810502,4182.7802435086
2002-10-18,4458.1494140625,4465.96969058866,4360.64009698747,4373.1498050669
2002-10-21,4463.49951171875,4489.60925503724,4418.62960068871,4446.07966988024
2002-10-22,4386.43994140625,4536.88945007339,4361.02990112663,4512.79922798892
2002-10-23,4589.85888671875,4593.37889014791,4352.29991482735,4382.5800497498
2002-10-24,4574.77880859375,4633.06858013348,4542.30923105142,4611.39875771282
2002-10-25,4564.0390625,4604.14874126342,4516.04904889498,4537.71935936062
2002-10-28,4601.34912109375,4682.91857310865,4601.34912109375,4630.81871318562
2002-10-29,4554.10888671875,4619.69891635617,4541.24908272586,4603.33864022048
2002-10-30,4498.70947265625,4594.17925229156,4448.00950846456,4537.83917709212
2002-10-31,4579.119140625,4605.41882472367,4540.84929656794,4547.10903349091
2002-11-01,4500.529296875,4626.26895828508,4486.31940068853,4596.66899550863
2002-11-04,4583.6591796875,4625.41875402691,4546.73893864959,4599.45891200211
2002-11-05,4566.0791015625,4631.68866315285,4552.91900582626,4631.68866315285
2002-11-06,4725.31884765625,4732.54879600004,4552.95975022126,4584.35951304588
2002-11-07,4757.95849609375,4799.588190929,4737.33847201516,4757.33838170635
2002-11-08,4810.98779296875,4810.98779296875,4705.24852980545,4705.24852980545
2002-11-11,4664.62890625,4794.7186527306,4664.62890625,4790.91837686737
2002-11-12,4676.44921875,4688.39887213028,4603.5994481711,4603.5994481711
2002-11-13,4671.7490234375,4724.56861027085,4634.94938413745,4697.47888826933
2002-11-14,4665.5390625,4740.6886266519,4665.5390625,4700.50863169068
2002-11-15,4813.5078125,4828.25774516964,4767.04806364154,4769.99824548707
2002-11-18,4790.587890625,4862.6378531272,4786.9179855825,4828.41779523821
2002-11-19,4726.478515625,4799.16812661806,4719.38870410199,4784.01829313841
2002-11-20,4653.47900390625,4736.63878494653,4637.89899607689,4721.87859763696
2002-11-21,4579.42919921875,4724.60822109161,4573.05911123728,4722.03840865512
2002-11-22,4707.5888671875,4746.65900543263,4689.06893025614,4694.49908181863
2002-11-25,4723.13916015625,4731.28902627084,4661.01931911433,4731.28902627084
2002-11-26,4677.869140625,4772.33844317258,4677.869140625,4722.32890200982
2002-11-27,4633.0087890625,4659.79870671715,4588.37910850495,4641.96919767404
2002-11-28,4612.5791015625,4711.9883170284,4612.5791015625,4698.55869065899
2002-11-29,4646.6689453125,4666.21914994315,4609.63932747554,4637.22904656068
2002-12-02,4683.1591796875,4683.1591796875,4613.12922021661,4655.39905023875
2002-12-03,4793.908203125,4805.62787597092,4675.13872796814,4684.09864783826
2002-12-04,4727.46875,4775.37820024027,4727.46875,4759.75815403937
2002-12-05,4755.37841796875,4770.09856630819,4718.02848905614,4724.97865296842
2002-12-06,4738.95849609375,4771.64828929871,4733.42873600703,4741.48826978111
2002-12-09,4823.64794921875,4867.20780938885,4809.5781890905,4826.09813337018
2002-12-10,4754.98828125,4780.34851822781,4718.35856394087,4771.38859777376
2002-12-11,4699.38916015625,4832.5184481691,4696.36915411789,4786.31845927052
2002-12-12,4669.67919921875,4735.86884301912,4623.27901722105,4713.58866975909
2002-12-13,4588.119140625,4678.12849435032,4586.38916807293,4652.54853328401
2002-12-16,4582.02880859375,4592.09907494907,4537.38936470624,4554.95910841568
2002-12-17,4545.59912109375,4633.62849964285,4545.59912109375,4627.68858567303
2002-12-18,4535.9091796875,4581.1589702325,4517.58895198929,4567.72885661738
2002-12-19,4549.208984375,4592.0989231426,4480.95929936971,4498.1091225614
2002-12-20,4595.64892578125,4605.69917283354,4502.29925461068,4578.62898400883
2002-12-23,4572.7490234375,4627.69896644353,4559.47906483618,4607.76888217264
2002-12-24,4544.47900390625,4612.93864855114,4539.31887149674,4591.10867128352
2002-12-25,4484.40966796875,4561.39906197958,4482.62940267264,4542.35910998936
2002-12-26,4567.34912109375,4567.34912109375,4462.18944826253,4510.43922645841
2002-12-27,4547.298828125,4588.71904703303,4547.298828125,4560.39886529488
2002-12-30,4457.7294921875,4513.84935119524,4445.31939303024,4508.56910204956
2002-12-31,4452.4296875,4471.95938270282,4413.11980996685,4455.89939808108
2003-01-02,4524.849609375,4553.08922747935,4431.1698581751,4460.54960783083
2003-01-03,4626.298828125,4641.43889613174,4602.21934756408,4618.21927494967
2003-01-06,4689.8388671875,4710.28897094626,4635.84936280114,4653.96939886645
2003-01-07,4701.05908203125,4776.12857097108,4695.41897050264,4759.78880019854
2003-01-08,4836.908203125,4859.75770870139,4722.96877931216,4722.96877931216
2003-01-09,4813.7080078125,4867.37768470684,4798.13825466346,4833.52774156207
2003-01-10,4850.77734375,4884.61751908841,4827.88780129976,4882.04721848988
2003-01-13,4991.23681640625,5000.11714666911,4895.27729668124,4895.27729668124
2003-01-14,4992.39697265625,5057.18671389108,4985.59719922618,5014.92714252631
2003-01-15,5017.6767578125,5039.73622508553,4952.1370248852,5039.73622508553
2003-01-16,4943.267578125,5082.36704374903,4943.267578125,5021.51722257873
2003-01-17,4907.75732421875,4983.78724969622,4897.00737341718,4955.91726005905
2003-01-20,4951.00732421875,4951.00732421875,4875.71811499753,4875.71811499753
2003-01-21,4945.84765625,5031.65732515006,4942.15773160107,4972.82751419316
2003-01-22,4993.2470703125,4993.2470703125,4905.76749190436,4955.68718434591
2003-01-23,5078.7763671875,5102.74647141419,5035.76680004274,5035.76680004274
2003-01-24,5057.29638671875,5141.77597567587,5053.52638465917,5141.77597567587
2003-01-27,4972.56689453125,5055.28672760929,4942.86732456843,5037.07685071338
2003-01-28,5015.13671875,5023.21675911413,4946.91682272185,4949.44708433455
2003-02-06,4833.55810546875,4975.62728386156,4833.55810546875,4975.62728386156
2003-02-07,4735.3486328125,4833.81791261784,4641.0390021035,4797.35811709918
2003-02-10,4643.84912109375,4715.15885727696,4627.50886294121,4696.5485898565
2003-02-11,4618.958984375,4704.43857628487,4613.59914545761,4692.79849247767
2003-02-12,4624.84912109375,4666.18877716816,4592.38930751874,4599.64904018569
2003-02-13,4507.939453125,4639.53895210022,4507.939453125,4616.59911505337
2003-02-14,4493.9697265625,4569.80922422601,4463.03969192758,4562.2194151114
2003-02-17,4705.05908203125,4707.70897254999,4613.3392764826,4629.54916508428
2003-02-18,4605.2890625,4698.07867852294,4595.95902691181,4698.07867852294
2003-02-19,4550.80908203125,4672.0082298853,4550.80908203125,4670.12835574599
2003-02-20,4550.67919921875,4606.72874530276,4520.73890767089,4555.62888341296
2003-02-21,4548.3291015625,4594.64871195968,4538.4390104986,4584.57893422525
2003-02-24,4609.17919921875,4613.05906435739,4538.52913042447,4585.77891518855
2003-02-25,4454.32958984375,4559.29883312599,4454.32958984375,4559.29883312599
2003-02-26,4456.66943359375,4495.61944967383,4436.49960453225,4478.11953020147
2003-02-27,4432.43994140625,4473.50958013012,4385.59005535191,4411.52011401762
2003-03-03,4526.66943359375,4546.82949850975,4472.14966106116,4483.41962953447
2003-03-04,4499.66943359375,4515.94963283218,4476.52940233862,4481.52937955059
2003-03-05,4418.08984375,4475.94993313316,4411.95022313274,4457.43976310138
2003-03-06,4397.419921875,4451.3796371575,4385.56011258628,4443.3196152575
2003-03-07,4350.56982421875,4403.36987422341,4312.25994191131,4352.70995108952
2003-03-10,4319.97021484375,4384.61981758943,4308.50005315483,4370.65992134464
2003-03-11,4260.43017578125,4313.56957451959,4240.5801713991,4271.99994563428
2003-03-12,4328.1298828125,4328.1298828125,4254.39047779639,4275.56030175151
2003-03-13,4378.97021484375,4400.80995874803,4298.44030956837,4320.46022843019
2003-03-14,4476.1494140625,4532.94944679766,4469.96975487507,4519.1794903545
2003-03-17,4357.97021484375,4441.77940015577,4357.85986378818,4441.77940015577
2003-03-18,4539.69921875,4569.09898511993,4488.25902697322,4504.79898953844
2003-03-19,4515.04931640625,4547.8294409531,4495.00936836723,4533.42960401487
2003-03-20,4599.22900390625,4613.66887939254,4505.43939300583,4584.44928622138
2003-03-21,4586.89892578125,4615.81871527866,4565.02890870167,4589.78904927074
2003-03-24,4570.6591796875,4619.95875790907,4568.31885840691,4619.04860584001
2003-03-25,4498.8095703125,4513.80950193535,4473.53966597405,4473.53966597405
2003-03-26,4496.029296875,4536.97930540155,4489.59963870271,4533.24934194635
2003-03-27,4514.2197265625,4514.2197265625,4467.13986231832,4467.71993780808
2003-03-28,4476.9892578125,4517.48907229439,4465.2593310752,4513.23909176234
2003-03-31,4321.2001953125,4442.07951810758,4306.52008754219,4442.07951810758
2003-04-01,4337.58984375,4338.22021193438,4275.37040435251,4275.37040435251
2003-04-02,4311.5400390625,4351.68975498133,4295.1299590085,4339.14000856537
2003-04-03,4358.3701171875,4411.04956271223,4357.83008060558,4394.40999070615
2003-04-04,4499.15966796875,4499.15966796875,4339.18041670828,4343.41037789626
2003-04-07,4575.80908203125,4597.20888618203,4479.09956484524,4505.71955988693
2003-04-08,4552.42919921875,4606.87865512564,4544.80911717555,4559.19918752638
2003-04-09,4537.369140625,4544.87887149968,4509.27893857756,4539.27879975705
2003-04-10,4541.3388671875,4597.47874435325,4532.27885048117,4537.12892571394
2003-04-11,4530.37890625,4562.92904836474,4521.1489685575,4549.05899545816
2003-04-14,4459.78955078125,4549.61921583521,4456.93946623078,4540.06896678214
2003-04-15,4487.5693359375,4500.25921935206,4465.99961029057,4494.169403432
2003-04-16,4609.298828125,4619.92915079593,4541.63946835546,4541.63946835546
2003-04-17,4566.63916015625,4627.97872188458,4564.49903327719,4593.86901542996
2003-04-18,4658.27880859375,4677.39883960222,4633.56895903007,4633.56895903007
2003-04-21,4648.09912109375,4661.86907842424,4609.44939333606,4652.21921967021
2003-04-22,4556.0791015625,4626.43864060103,4556.0791015625,4622.22869906449
2003-04-23,4564.9091796875,4621.75852758649,4546.17928536605,4611.43875083309
2003-04-24,4374.919921875,4538.34934980701,4360.81012315986,4538.34934980701
2003-04-25,4233.52001953125,4338.24950475368,4231.54004842542,4269.57990760448
2003-04-28,4139.47998046875,4156.82999421612,4044.71041926613,4126.23004454866
2003-04-29,4200.2998046875,4227.79967361722,4142.60037266414,4186.2100280924
2003-04-30,4148.0498046875,4268.81924135509,4128.31991944014,4260.05951800671
2003-05-02,4187.7998046875,4193.16989620359,4108.65028071341,4130.58035165924
2003-05-05,4202.10009765625,4215.87981716353,4146.12038388453,4167.40006766069
2003-05-06,4220.43017578125,4250.8699727969,4206.81988877889,4210.37016490697
2003-05-07,4275.89013671875,4276.6699182241,4217.71023333327,4253.4102614998
2003-05-08,4191.22998046875,4254.48944393309,4191.22998046875,4254.48944393309
2003-05-09,4244.16015625,4278.8699534628,4194.53001925959,4194.53001925959
2003-05-12,4261,4296.70002758243,4245.19001568658,4264.72019736508
2003-05-13,4334.56982421875,4362.31969605391,4320.10993006534,4320.10993006534
2003-05-14,4341.080078125,4351.51997138614,4317.9703214178,4329.39995620836
2003-05-15,4331.22021484375,4331.22021484375,4288.47041243957,4329.95996676255
2003-05-16,4283.75,4365.08946362092,4283.75,4360.61975794699
2003-05-19,4255.77978515625,4263.7900013818,4233.73008419232,4259.85984408832
2003-05-20,4251.56982421875,4254.12010517889,4194.20046544982,4202.60032824081
2003-05-21,4216.6201171875,4248.66000413207,4212.48000012506,4248.66000413207
2003-05-22,4271.27978515625,4271.27978515625,4184.83048331375,4209.24003687467
2003-05-23,4349.5,4360.91986931254,4289.51004174199,4295.73999353601
2003-05-26,4465.54931640625,4465.54931640625,4393.37972596649,4393.37972596649
2003-05-27,4451.08935546875,4484.51937722554,4445.71975130225,4463.33929902874
2003-05-28,4474.3896484375,4558.50889179359,4474.3896484375,4538.04902463136
2003-05-29,4543.01904296875,4543.01904296875,4472.56917324856,4496.47921899549
2003-05-30,4555.87890625,4638.98838651527,4509.70919715141,4524.42934415631
2003-06-02,4692.9189453125,4706.52874770357,4612.0794632379,4620.51936688407
2003-06-03,4678.05908203125,4717.16876978016,4659.14901065355,4687.72896050584
2003-06-05,4738.318359375,4779.37823179601,4720.3384604303,4743.95847052049
2003-06-06,4740.4287109375,4751.43842666472,4701.32879048829,4749.01851575714
2003-06-09,4826.91796875,4831.43796770572,4715.79835739107,4725.81833131031
2003-06-10,4832.17822265625,4854.01796709758,4801.69838078402,4810.28818547486
2003-06-11,4804.6279296875,4874.6578828621,4804.6279296875,4872.43767817185
2003-06-12,4878.40771484375,4914.38752965591,4822.14771996715,4846.6978999031
2003-06-13,4881.87744140625,4904.33729900862,4865.88776887908,4878.44776968576
2003-06-16,4892.33740234375,4934.84746108444,4873.64754674345,4875.40779256834
2003-06-17,4973.1669921875,4993.3871137233,4953.23690837578,4978.40720238098
2003-06-18,4999.046875,5089.05671569638,4993.01711752467,5020.27675800833
2003-06-19,5048.88671875,5058.6664585076,4982.34698857241,5038.31645531835
2003-06-20,5002.55712890625,5078.76674023234,4984.1172720928,5018.54680164742
2003-06-23,4921.69775390625,5036.83687688835,4920.30762353158,5014.77691896867
2003-06-24,4909.28759765625,4922.90765252937,4868.82782183003,4881.73743073483
2003-06-25,4933.767578125,4959.37732481808,4897.98746757617,4923.82768197005
2003-06-26,4893.9873046875,4954.25704761098,4893.9873046875,4931.99738414662
2003-06-27,4877.87744140625,4949.46744379031,4856.30771650862,4936.08713430826
2003-06-30,4872.12744140625,4900.41735004977,4864.54739822592,4881.7772992633
2003-07-01,5017.75634765625,5017.75634765625,4893.55722074823,4893.55722074823
2003-07-02,5095.216796875,5121.70642111906,5047.80685870609,5075.18661557438
2003-07-03,5095.28662109375,5197.69630627565,5095.28662109375,5167.83609206534
2003-07-04,5151.826171875,5151.826171875,5085.82647838655,5126.54601584198
2003-07-07,5322.23583984375,5324.93602301774,5214.06640423774,5227.2865596511
2003-07-08,5367.94580078125,5416.95534350496,5323.25557435027,5371.90574370845
2003-07-09,5358.8857421875,5410.59546754534,5342.00544799715,5365.95553419763
2003-07-10,5282.35595703125,5398.94576098333,5282.35595703125,5367.32578701461
2003-07-11,5239.93603515625,5251.82611758435,5179.33621420148,5233.99612087191
2003-07-14,5349.916015625,5390.83575449961,5273.12631997975,5282.95635414308
2003-07-15,5335.8359375,5403.46600534188,5326.05619619591,5399.23555556114
2003-07-16,5413.84521484375,5435.09511709948,5348.02520509945,5362.31517843162
2003-07-17,5299.48583984375,5429.89540732894,5299.48583984375,5389.49568737927
2003-07-18,5287.35595703125,5326.59601384132,5250.00602838693,5291.50584059639
2003-07-21,5219.27587890625,5349.17567405514,5219.27587890625,5338.5053128131
2003-07-22,5260.98583984375,5271.60590873356,5213.036350876,5225.54605960966
2003-07-23,5287.8662109375,5345.96604571192,5277.27592682365,5299.09614059467
2003-07-24,5402.72509765625,5402.72509765625,5305.6757402905,5324.60534053983
2003-07-25,5394.72509765625,5440.99490360357,5379.78522521326,5389.86525680829
2003-07-28,5451.77490234375,5504.35474029721,5443.37503836848,5476.13514263477
2003-07-29,5342.43603515625,5464.9257209685,5337.97609419233,5463.11567048095
2003-07-30,5307.15625,5354.93581975586,5278.7862607104,5327.21621815918
2003-07-31,5318.31591796875,5328.52583297438,5260.80641106473,5294.49620090899
2003-08-01,5390.48486328125,5408.1249185085,5363.86535734874,5365.70519259928
2003-08-04,5377.16552734375,5400.38563676073,5361.84577268162,5393.07561135685
2003-08-05,5259.42626953125,5407.47540072492,5259.42626953125,5403.81526112535
2003-08-06,5225.80615234375,5251.88611106452,5207.58602091888,5214.06597171988
2003-08-07,5259.0458984375,5286.96618157174,5193.15654976048,5257.53613968108
2003-08-08,5232.52587890625,5315.15587217346,5232.52587890625,5270.92609394585
2003-08-11,5214.576171875,5239.14588336176,5174.74627649953,5239.14588336176
2003-08-12,5255.21630859375,5272.93595448281,5245.06596418091,5250.42629133909
2003-08-13,5442.2451171875,5454.33490561767,5318.50544901408,5319.27546502193
2003-08-14,5436.72509765625,5488.79468337578,5410.09533681855,5463.51501401037
2003-08-15,5488.71533203125,5539.97486509135,5471.57527307708,5491.82518120309
2003-08-18,5516.77490234375,5538.99501688743,5480.61539759653,5528.06489044402
2003-08-19,5512.13525390625,5594.90489950651,5498.35504272404,5586.40493790705
2003-08-20,5543.5849609375,5562.92520609042,5525.42537454345,5548.81491791276
2003-08-21,5611.83447265625,5612.12451040648,5522.39493591727,5545.94512233371
2003-08-22,5646.5947265625,5692.90457691817,5629.17488301802,5648.91454034991
2003-08-25,5686.82470703125,5686.82470703125,5626.5749760352,5667.01473688537
2003-08-26,5558.22509765625,5656.04448361784,5542.40534431425,5656.04448361784
2003-08-27,5553.4052734375,5626.43473111816,5542.42534220449,5577.27479530906
2003-08-28,5523.09521484375,5618.33453152571,5504.49520105061,5596.53482512799
2003-08-29,5650.8046875,5657.02438611568,5542.36523334215,5561.51504964049
2003-09-01,5691.7646484375,5726.45443509467,5651.01483022003,5690.81445736375
2003-09-02,5715.9248046875,5715.9248046875,5664.24485847298,5693.48447468186
2003-09-03,5673.15478515625,5756.054316477,5673.15478515625,5751.34437661919
2003-09-04,5625.6044921875,5702.13442021453,5624.72461334625,5681.23412392101
2003-09-05,5639.00439453125,5709.60417429938,5620.26473281618,5670.27427326428
2003-09-08,5726.984375,5751.96473299941,5609.21536587972,5638.1751984236
2003-09-09,5680.66455078125,5800.77387721495,5680.66455078125,5786.94434918445
2003-09-10,5623.40478515625,5683.8244342263,5591.30483243672,5654.03452967027
2003-09-12,5645.25439453125,5654.41450958186,5600.15498799957,5627.32478767313
2003-09-15,5623.19482421875,5651.12438560734,5606.0347454523,5640.19474745835
2003-09-16,5699.234375,5699.234375,5605.96525927268,5606.14494597216
2003-09-17,5747.1142578125,5779.92416866522,5735.93413237468,5757.22407556986
2003-09-18,5750.7841796875,5758.65426145912,5697.79418377096,5747.20411767301
2003-09-19,5757.88427734375,5809.40406531846,5747.07426733577,5790.35385797118
2003-09-22,5675.724609375,5750.11441330741,5675.724609375,5732.784412709
2003-09-23,5683.984375,5686.43455936741,5641.68475926687,5650.32485738989
2003-09-24,5722.33447265625,5722.33447265625,5678.61494008211,5703.98445642103
2003-09-25,5688.20458984375,5695.43453803994,5633.04467981285,5634.22485032613
2003-09-26,5650.08447265625,5703.72436832542,5650.08447265625,5690.84454339291
2003-09-29,5643.474609375,5668.89441688344,5627.40485745587,5645.05468039108
2003-09-30,5611.384765625,5677.09442923671,5611.384765625,5672.74435126387
2003-10-01,5581.63525390625,5613.15513281225,5560.5249965267,5599.07511750493
2003-10-02,5699.83447265625,5703.3544765072,5639.95485658498,5644.47485598133
2003-10-03,5747.76416015625,5758.97407062191,5701.84444503156,5716.76429973095
2003-10-06,5851.17333984375,5857.51315449554,5782.86359477519,5810.81317352464
2003-10-07,5856.6533203125,5879.65321484733,5828.02308050166,5873.30314630908
2003-10-08,5821.77294921875,5867.06277936214,5808.16314871865,5860.37286881602
2003-10-09,5869.85302734375,5872.95311081665,5800.79328470881,5817.69359801231
2003-10-13,5972.44287109375,5979.80270067935,5906.93291711298,5907.18291596841
2003-10-14,5938.392578125,6020.19249444023,5938.392578125,6020.19249444023
2003-10-15,5924.3525390625,5978.44262144188,5913.25249263833,5967.90263102653
2003-10-16,6035.71240234375,6037.50194487302,5928.67285686474,5935.12253415507
2003-10-17,6042.68212890625,6077.57210492502,6016.07238818699,6063.371975017
2003-10-20,6077.8623046875,6085.59224975892,6026.36254051763,6041.50211962726
2003-10-21,6061.43212890625,6116.55199300211,6017.23213654506,6105.00175306813
2003-10-22,6041.83203125,6075.72201185269,6013.0523786688,6046.01218777513
2003-10-23,5952.20263671875,5997.79227103509,5938.6426404181,5971.39248996897
2003-10-24,5918.11279296875,5990.69253574997,5918.11279296875,5972.82250112827
2003-10-27,5958.5224609375,5976.35245724038,5941.06258012366,5945.99273328036
2003-10-28,6075.42236328125,6087.29193781196,5994.84265429881,5997.27233066826
2003-10-29,6095.84228515625,6173.82190959031,6080.37214094516,6173.82190959031
2003-10-30,6108.10205078125,6119.03217675855,6066.59247429779,6110.23192388882
2003-10-31,6045.09228515625,6117.83169635262,6029.5122787627,6110.75165082465
2003-11-03,6087.42236328125,6097.98188531503,6024.94266847312,6054.28237808034
2003-11-04,6108.96240234375,6167.12180534208,6106.91211871596,6147.02179926014
2003-11-05,6142.2919921875,6156.4818692964,6102.39227063787,6120.17246350954
2003-11-06,6013.3720703125,6182.17158201689,5958.84253753838,6160.82158317605
2003-11-07,6056.80224609375,6062.92233515841,5974.08241136164,6054.59229531135
2003-11-10,6059.001953125,6094.67219942994,6024.63248209495,6053.11233174148
2003-11-11,6022.05224609375,6047.29187553787,5971.10228625594,6028.76217602006
2003-11-12,5982.72265625,6048.51239462362,5982.72265625,6024.0125065992
2003-11-13,6035.412109375,6060.76209013096,6007.07239631231,6054.0218868381
2003-11-14,6044.7421875,6059.63225565986,6007.90251337228,6040.28224709757
2003-11-17,5952.29248046875,6011.71261765969,5942.38285802301,6011.71261765969
2003-11-18,5939.44287109375,5966.48229739206,5890.85276275954,5941.79246965177
2003-11-19,5865.48291015625,5893.55309413521,5826.56316647765,5881.58293409757
2003-11-20,5834.21337890625,5901.08270000632,5828.38332761756,5872.58283119407
2003-11-21,5830.033203125,5830.033203125,5749.16345845594,5787.96357269582
2003-11-24,5821.55322265625,5849.38317239861,5802.66317307939,5845.46326860656
2003-11-25,5861.1533203125,5917.67308087345,5857.33302531687,5899.86310388399
2003-11-26,5860.5830078125,5881.43300992594,5846.86334411883,5872.16303287333
2003-11-27,5740.5439453125,5856.79342124905,5740.5439453125,5852.45359706338
2003-11-28,5771.744140625,5836.06367645272,5758.8242766791,5804.79379712697
2003-12-01,5870.14306640625,5878.10299092769,5752.12358680536,5768.66355019875
2003-12-02,5911.42333984375,5921.08296392904,5884.29309200213,5919.20308965676
2003-12-03,5884.943359375,5927.53300877054,5882.0532358451,5921.55305559083
2003-12-04,5920.4326171875,5927.34274152282,5888.20278557349,5895.25255770134
2003-12-05,5900.02294921875,5945.50272267464,5900.02294921875,5937.3831307268
2003-12-08,5847.123046875,5869.17323856861,5842.18312815749,5869.13319969
2003-12-09,5859.533203125,5881.68300395157,5830.27308332401,5881.68300395157
2003-12-10,5803.3935546875,5834.39341384248,5773.72376761446,5813.25337317157
2003-12-11,5867.02294921875,5868.54296179236,5819.10324668942,5819.10324668942
2003-12-12,5858.29296875,5922.68281029413,5849.39310720482,5912.90306996997
2003-12-15,5924.212890625,5924.212890625,5874.0329464539,5910.89263960585
2003-12-16,5887.203125,5906.74307492773,5871.85309736549,5876.53325179742
2003-12-17,5751.98388671875,5910.6032902574,5718.41421353422,5904.34355279576
2003-12-18,5768.73388671875,5801.58383700804,5724.91425907763,5743.00402167581
2003-12-19,5759.2041015625,5828.99382702581,5755.19435395525,5828.99382702581
2003-12-22,5835.0830078125,5850.71330696914,5773.61356415784,5782.06323230022
2003-12-23,5845.48291015625,5858.31292933724,5827.91316665687,5858.08294992507
2003-12-24,5857.84326171875,5900.0730485837,5849.54300680278,5865.90328336107
2003-12-25,5853.67333984375,5896.4329092965,5845.61331822775,5869.97306975139
2003-12-26,5857.18310546875,5881.30311206485,5835.96347619928,5873.37297264367
2003-12-29,5804.86376953125,5874.17351330228,5804.86376953125,5870.05341482933
2003-12-30,5866.72314453125,5886.76309185903,5813.31323277007,5845.1431651906
2003-12-31,5890.6630859375,5900.79292256819,5868.71347897427,5872.42342299818
2004-01-02,6041.5322265625,6043.27196464165,5907.12268950814,5907.12268950814
2004-01-05,6125.39208984375,6137.88226746695,6061.83232004743,6080.15254930554
2004-01-06,6143.98095703125,6169.99108897825,6110.66128904553,6169.99108897825
2004-01-07,6141.22216796875,6215.42202700734,6130.32231502316,6174.92221055259
2004-01-08,6169.14111328125,6189.57119365832,6142.21155153665,6180.33100243307
2004-01-09,6226.951171875,6257.86118512179,6207.66122205623,6241.33098816019
2004-01-12,6219.68115234375,6246.59118395068,6196.38145557681,6225.20114630725
2004-01-13,6210.19140625,6255.91092072324,6195.61139576053,6239.13121340674
2004-01-14,6274.94091796875,6298.69080708364,6190.32119585962,6195.06091982422
2004-01-15,6264.3408203125,6306.92069930124,6253.61089002516,6297.56039151474
2004-01-16,6269.6806640625,6311.4304689746,6264.01076868171,6300.73032366159
2004-01-27,6384.60009765625,6399.78996819938,6334.79027143312,6371.47027609642
2004-01-28,6386.22021484375,6421.42024598427,6335.51049041502,6360.68029489874
2004-01-29,6312.62060546875,6379.02019965195,6303.18070787307,6348.90071053027
2004-01-30,6375.35009765625,6386.10004743329,6329.1403526072,6331.68037980289
2004-02-02,6319.9306640625,6388.94059806407,6319.9306640625,6379.9504053643
